state1,state2,Scientific Name,FIPS,County,questionable,rarity
IL,Illinois,Quercus stellata,17057,Fulton,,common
IL,Illinois,Quercus velutina,17057,Fulton,,common
IL,Illinois,Quercus michauxii,17059,Gallatin,,common
IL,Illinois,Quercus shumardii,17059,Gallatin,,common
IL,Illinois,Quercus stellata,17059,Gallatin,,common
IL,Illinois,Quercus velutina,17059,Gallatin,,common
IL,Illinois,Quercus shumardii,17061,Greene,,common
IL,Illinois,Quercus stellata,17061,Greene,,common
IL,Illinois,Quercus velutina,17061,Greene,,common
IL,Illinois,Quercus velutina,17063,Grundy,,common
IL,Illinois,Quercus stellata,17065,Hamilton,,common
IL,Illinois,Quercus velutina,17065,Hamilton,,common
IL,Illinois,Quercus stellata,17067,Hancock,,common
IL,Illinois,Quercus velutina,17067,Hancock,,common
IL,Illinois,Quercus michauxii,17069,Hardin,,common
IL,Illinois,Quercus shumardii,17069,Hardin,,common
IL,Illinois,Quercus stellata,17069,Hardin,,common
IL,Illinois,Quercus velutina,17069,Hardin,,common
IL,Illinois,Quercus velutina,17071,Henderson,,common
IL,Illinois,Quercus velutina,17073,Henry,,common
IL,Illinois,Quercus velutina,17075,Iroquois,,common
IL,Illinois,Quercus michauxii,17077,Jackson,,common
IL,Illinois,Quercus shumardii,17077,Jackson,,common
IL,Illinois,Quercus stellata,17077,Jackson,,common
IL,Illinois,Quercus velutina,17077,Jackson,,common
IL,Illinois,Quercus stellata,17079,Jasper,,common
IL,Illinois,Quercus velutina,17079,Jasper,,common
IL,Illinois,Quercus stellata,17081,Jefferson,,common
IL,Illinois,Quercus velutina,17081,Jefferson,,common
IL,Illinois,Quercus shumardii,17083,Jersey,,common
IL,Illinois,Quercus stellata,17083,Jersey,,common
IL,Illinois,Quercus velutina,17083,Jersey,,common
IL,Illinois,Quercus velutina,17085,Jo Daviess,,common
IL,Illinois,Quercus michauxii,17087,Johnson,,common
IL,Illinois,Quercus phellos,17087,Johnson,,rare
IL,Illinois,Quercus shumardii,17087,Johnson,,common
IL,Illinois,Quercus stellata,17087,Johnson,,common
IL,Illinois,Quercus velutina,17087,Johnson,,common
IL,Illinois,Quercus velutina,17089,Kane,,common
IL,Illinois,Quercus velutina,17091,Kankakee,,common
IL,Illinois,Quercus velutina,17093,Kendall,,common
IL,Illinois,Quercus velutina,17095,Knox,,common
IL,Illinois,Quercus velutina,17097,Lake,,common
IL,Illinois,Quercus velutina,17099,La Salle,,common
IL,Illinois,Quercus michauxii,17101,Lawrence,,common
IL,Illinois,Quercus shumardii,17101,Lawrence,,common
IL,Illinois,Quercus stellata,17101,Lawrence,,common
IL,Illinois,Quercus velutina,17101,Lawrence,,common
IL,Illinois,Quercus velutina,17103,Lee,,common
IL,Illinois,Quercus velutina,17105,Livingston,,common
IL,Illinois,Quercus velutina,17107,Logan,,common
IL,Illinois,Quercus stellata,17109,McDonough,,common
IL,Illinois,Quercus velutina,17109,McDonough,,common
IL,Illinois,Quercus velutina,17111,McHenry,,common
IL,Illinois,Quercus shumardii,17113,McLean,,common
IL,Illinois,Quercus velutina,17113,McLean,,common
IL,Illinois,Quercus velutina,17115,Macon,,common
IL,Illinois,Quercus stellata,17117,Macoupin,,common
IL,Illinois,Quercus velutina,17117,Macoupin,,common
IL,Illinois,Quercus stellata,17119,Madison,,common
IL,Illinois,Quercus velutina,17119,Madison,,common
IL,Illinois,Quercus shumardii,17121,Marion,,common
IL,Illinois,Quercus stellata,17121,Marion,,common
IL,Illinois,Quercus velutina,17121,Marion,,common
IL,Illinois,Quercus velutina,17123,Marshall,,common
IL,Illinois,Quercus stellata,17125,Mason,,common
IL,Illinois,Quercus velutina,17125,Mason,,common
IL,Illinois,Quercus michauxii,17127,Massac,,common
IL,Illinois,Quercus phellos,17127,Massac,,rare
IL,Illinois,Quercus shumardii,17127,Massac,,common
IL,Illinois,Quercus stellata,17127,Massac,,common
IL,Illinois,Quercus velutina,17127,Massac,,common
IL,Illinois,Quercus stellata,17129,Menard,,common
IL,Illinois,Quercus velutina,17129,Menard,,common
IL,Illinois,Quercus velutina,17131,Mercer,,common
IL,Illinois,Quercus shumardii,17133,Monroe,,common
IL,Illinois,Quercus stellata,17133,Monroe,,common
IL,Illinois,Quercus velutina,17133,Monroe,,common
IL,Illinois,Quercus stellata,17135,Montgomery,,common
IL,Illinois,Quercus velutina,17135,Montgomery,,common
IL,Illinois,Quercus stellata,17137,Morgan,,common
IL,Illinois,Quercus velutina,17137,Morgan,,common
IL,Illinois,Quercus stellata,17139,Moultrie,,common
IL,Illinois,Quercus velutina,17139,Moultrie,,common
IL,Illinois,Quercus velutina,17141,Ogle,,common
IL,Illinois,Quercus velutina,17143,Peoria,,common
IL,Illinois,Quercus shumardii,17145,Perry,,common
IL,Illinois,Quercus stellata,17145,Perry,,common
IL,Illinois,Quercus velutina,17145,Perry,,common
IL,Illinois,Quercus velutina,17147,Piatt,,common
IL,Illinois,Quercus stellata,17149,Pike,,common
IL,Illinois,Quercus velutina,17149,Pike,,common
IL,Illinois,Quercus michauxii,17151,Pope,,common
IL,Illinois,Quercus shumardii,17151,Pope,,common
IL,Illinois,Quercus stellata,17151,Pope,,common
IL,Illinois,Quercus velutina,17151,Pope,,common
IL,Illinois,Quercus michauxii,17153,Pulaski,,common
IL,Illinois,Quercus phellos,17153,Pulaski,,rare
IL,Illinois,Quercus shumardii,17153,Pulaski,,common
IL,Illinois,Quercus stellata,17153,Pulaski,,common
IL,Illinois,Quercus velutina,17153,Pulaski,,common
IL,Illinois,Quercus velutina,17155,Putnam,,common
IL,Illinois,Quercus michauxii,17157,Randolph,,common
IL,Illinois,Quercus shumardii,17157,Randolph,,common
IL,Illinois,Quercus stellata,17157,Randolph,,common
IL,Illinois,Quercus velutina,17157,Randolph,,common
IL,Illinois,Quercus michauxii,17159,Richland,,common
IL,Illinois,Quercus shumardii,17159,Richland,,common
IL,Illinois,Quercus stellata,17159,Richland,,common
IL,Illinois,Quercus velutina,17159,Richland,,common
IL,Illinois,Quercus velutina,17161,Rock Island,,common
IL,Illinois,Quercus michauxii,17163,St. Clair,,common
IL,Illinois,Quercus shumardii,17163,St. Clair,,common
IL,Illinois,Quercus stellata,17163,St. Clair,,common
IL,Illinois,Quercus velutina,17163,St. Clair,,common
IL,Illinois,Quercus michauxii,17165,Saline,,common
IL,Illinois,Quercus shumardii,17165,Saline,,common
IL,Illinois,Quercus stellata,17165,Saline,,common
IL,Illinois,Quercus velutina,17165,Saline,,common
IL,Illinois,Quercus stellata,17167,Sangamon,,common
IL,Illinois,Quercus velutina,17167,Sangamon,,common
IL,Illinois,Quercus stellata,17169,Schuyler,,common
IL,Illinois,Quercus velutina,17169,Schuyler,,common
IL,Illinois,Quercus stellata,17171,Scott,,common
IL,Illinois,Quercus velutina,17171,Scott,,common
IL,Illinois,Quercus stellata,17173,Shelby,,common
IL,Illinois,Quercus velutina,17173,Shelby,,common
IL,Illinois,Quercus velutina,17175,Stark,,common
IL,Illinois,Quercus velutina,17177,Stephenson,,common
IL,Illinois,Quercus velutina,17179,Tazewell,,common
IL,Illinois,Quercus michauxii,17181,Union,,common
IL,Illinois,Quercus phellos,17181,Union,,rare
IL,Illinois,Quercus shumardii,17181,Union,,common
IL,Illinois,Quercus stellata,17181,Union,,common
IL,Illinois,Quercus velutina,17181,Union,,common
IL,Illinois,Quercus michauxii,17183,Vermilion,,common
IL,Illinois,Quercus velutina,17183,Vermilion,,common
IL,Illinois,Quercus michauxii,17185,Wabash,,common
IL,Illinois,Quercus shumardii,17185,Wabash,,common
IL,Illinois,Quercus stellata,17185,Wabash,,common
IL,Illinois,Quercus velutina,17185,Wabash,,common
IL,Illinois,Quercus velutina,17187,Warren,,common
IL,Illinois,Quercus stellata,17189,Washington,,common
IL,Illinois,Quercus velutina,17189,Washington,,common
IL,Illinois,Quercus michauxii,17191,Wayne,,common
IL,Illinois,Quercus shumardii,17191,Wayne,,common
IL,Illinois,Quercus stellata,17191,Wayne,,common
IL,Illinois,Quercus velutina,17191,Wayne,,common
IL,Illinois,Quercus shumardii,17193,White,,common
IL,Illinois,Quercus stellata,17193,White,,common
IL,Illinois,Quercus velutina,17193,White,,common
IL,Illinois,Quercus velutina,17195,Whiteside,,common
IL,Illinois,Quercus velutina,17197,Will,,common
IL,Illinois,Quercus phellos,17199,Williamson,,rare
IL,Illinois,Quercus shumardii,17199,Williamson,,common
IL,Illinois,Quercus stellata,17199,Williamson,,common
IL,Illinois,Quercus velutina,17199,Williamson,,common
IL,Illinois,Quercus velutina,17201,Winnebago,,common
IL,Illinois,Quercus velutina,17203,Woodford,,common
IN,Indiana,Quercus shumardii,18001,Adams,,common
IN,Indiana,Quercus shumardii,18003,Allen,,common
IN,Indiana,Quercus velutina,18003,Allen,,common
IN,Indiana,Quercus michauxii,18005,Bartholomew,,common
IN,Indiana,Quercus shumardii,18005,Bartholomew,,common
IN,Indiana,Quercus velutina,18005,Bartholomew,,common
IN,Indiana,Quercus velutina,18007,Benton,,common
IN,Indiana,Quercus shumardii,18009,Blackford,,common
IN,Indiana,Quercus velutina,18009,Blackford,,common
IN,Indiana,Quercus shumardii,18011,Boone,,common
IN,Indiana,Quercus michauxii,18013,Brown,,common
IN,Indiana,Quercus shumardii,18013,Brown,,common
IN,Indiana,Quercus velutina,18013,Brown,,common
IN,Indiana,Quercus shumardii,18015,Carroll,,common
IN,Indiana,Quercus shumardii,18017,Cass,,common
IN,Indiana,Quercus velutina,18017,Cass,,common
IN,Indiana,Quercus michauxii,18019,Clark,,common
IN,Indiana,Quercus shumardii,18019,Clark,,common
IN,Indiana,Quercus stellata,18019,Clark,,common
IN,Indiana,Quercus velutina,18019,Clark,,common
IN,Indiana,Quercus shumardii,18021,Clay,,common
IN,Indiana,Quercus shumardii,18023,Clinton,,common
IN,Indiana,Quercus michauxii,18025,Crawford,,common
IN,Indiana,Quercus shumardii,18025,Crawford,,common
IN,Indiana,Quercus stellata,18025,Crawford,,common
IN,Indiana,Quercus velutina,18025,Crawford,,common
IN,Indiana,Quercus michauxii,18027,Daviess,,common
IN,Indiana,Quercus shumardii,18027,Daviess,,common
IN,Indiana,Quercus stellata,18027,Daviess,,common
IN,Indiana,Quercus velutina,18027,Daviess,,common
IN,Indiana,Quercus shumardii,18029,Dearborn,,common
IN,Indiana,Quercus velutina,18029,Dearborn,,common
IN,Indiana,Quercus shumardii,18031,Decatur,,common
IN,Indiana,Quercus shumardii,18035,Delaware,,common
IN,Indiana,Quercus velutina,18035,Delaware,,common
IN,Indiana,Quercus michauxii,18037,Dubois,,common
IN,Indiana,Quercus shumardii,18037,Dubois,,common
IN,Indiana,Quercus stellata,18037,Dubois,,common
IN,Indiana,Quercus velutina,18037,Dubois,,common
IN,Indiana,Quercus velutina,18039,Elkhart,,common
IN,Indiana,Quercus shumardii,18041,Fayette,,common
IN,Indiana,Quercus michauxii,18043,Floyd,,common
IN,Indiana,Quercus shumardii,18043,Floyd,,common
IN,Indiana,Quercus stellata,18043,Floyd,,common
IN,Indiana,Quercus velutina,18043,Floyd,,common
IN,Indiana,Quercus shumardii,18045,Fountain,,common
IN,Indiana,Quercus velutina,18045,Fountain,,common
IN,Indiana,Quercus shumardii,18047,Franklin,,common
IN,Indiana,Quercus velutina,18047,Franklin,,common
IN,Indiana,Quercus velutina,18049,Fulton,,common
IN,Indiana,Quercus michauxii,18051,Gibson,,common
IN,Indiana,Quercus shumardii,18051,Gibson,,common
IN,Indiana,Quercus velutina,18051,Gibson,,common
IN,Indiana,Quercus shumardii,18053,Grant,,common
IN,Indiana,Quercus velutina,18053,Grant,,common
IN,Indiana,Quercus shumardii,18055,Greene,,common
IN,Indiana,Quercus stellata,18055,Greene,,common
IN,Indiana,Quercus velutina,18055,Greene,,common
IN,Indiana,Quercus shumardii,18057,Hamilton,,common
IN,Indiana,Quercus shumardii,18059,Hancock,,common
IN,Indiana,Quercus michauxii,18061,Harrison,,common
IN,Indiana,Quercus shumardii,18061,Harrison,,common
IN,Indiana,Quercus stellata,18061,Harrison,,common
IN,Indiana,Quercus velutina,18061,Harrison,,common
IN,Indiana,Quercus shumardii,18063,Hendricks,,common
IN,Indiana,Quercus shumardii,18065,Henry,,common
IN,Indiana,Quercus velutina,18065,Henry,,common
IN,Indiana,Quercus shumardii,18067,Howard,,common
IN,Indiana,Quercus shumardii,18069,Huntington,,common
IN,Indiana,Quercus velutina,18069,Huntington,,common
IN,Indiana,Quercus michauxii,18071,Jackson,,common
IN,Indiana,Quercus shumardii,18071,Jackson,,common
IN,Indiana,Quercus stellata,18071,Jackson,,common
IN,Indiana,Quercus velutina,18071,Jackson,,common
IN,Indiana,Quercus velutina,18073,Jasper,,common
IN,Indiana,Quercus shumardii,18075,Jay,,common
IN,Indiana,Quercus michauxii,18077,Jefferson,,common
IN,Indiana,Quercus shumardii,18077,Jefferson,,common
IN,Indiana,Quercus stellata,18077,Jefferson,,common
IN,Indiana,Quercus velutina,18077,Jefferson,,common
IN,Indiana,Quercus michauxii,18079,Jennings,,common
IN,Indiana,Quercus shumardii,18079,Jennings,,common
IN,Indiana,Quercus shumardii,18081,Johnson,,common
IN,Indiana,Quercus michauxii,18083,Knox,,common
IN,Indiana,Quercus shumardii,18083,Knox,,common
IN,Indiana,Quercus stellata,18083,Knox,,common
IN,Indiana,Quercus velutina,18083,Knox,,common
IN,Indiana,Quercus velutina,18085,Kosciusko,,common
IN,Indiana,Quercus shumardii,18087,LaGrange,,common
IN,Indiana,Quercus velutina,18087,LaGrange,,common
IN,Indiana,Quercus velutina,18089,Lake,,common
IN,Indiana,Quercus shumardii,18091,La Porte,,common
IN,Indiana,Quercus velutina,18091,LaPorte,,common
IN,Indiana,Quercus michauxii,18093,Lawrence,,common
IN,Indiana,Quercus shumardii,18093,Lawrence,,common
IN,Indiana,Quercus stellata,18093,Lawrence,,common
IN,Indiana,Quercus velutina,18093,Lawrence,,common
IN,Indiana,Quercus shumardii,18095,Madison,,common
IN,Indiana,Quercus velutina,18095,Madison,,common
IN,Indiana,Quercus michauxii,18097,Marion,,common
IN,Indiana,Quercus shumardii,18097,Marion,,common
IN,Indiana,Quercus velutina,18097,Marion,,common
IN,Indiana,Quercus shumardii,18099,Marshall,,common
IN,Indiana,Quercus velutina,18099,Marshall,,common
IN,Indiana,Quercus shumardii,18101,Martin,,common
IN,Indiana,Quercus stellata,18101,Martin,,common
IN,Indiana,Quercus velutina,18101,Martin,,common
IN,Indiana,Quercus shumardii,18103,Miami,,common
IN,Indiana,Quercus velutina,18103,Miami,,common
IN,Indiana,Quercus shumardii,18105,Monroe,,common
IN,Indiana,Quercus velutina,18105,Monroe,,common
IN,Indiana,Quercus shumardii,18107,Montgomery,,common
IN,Indiana,Quercus velutina,18107,Montgomery,,common
IN,Indiana,Quercus michauxii,18109,Morgan,,common
IN,Indiana,Quercus shumardii,18109,Morgan,,common
IN,Indiana,Quercus velutina,18109,Morgan,,common
IN,Indiana,Quercus velutina,18111,Newton,,common
IN,Indiana,Quercus velutina,18113,Noble,,common
IN,Indiana,Quercus shumardii,18115,Ohio,,common
IN,Indiana,Quercus velutina,18115,Ohio,,common
IN,Indiana,Quercus michauxii,18117,Orange,,common
IN,Indiana,Quercus shumardii,18117,Orange,,common
IN,Indiana,Quercus velutina,18117,Orange,,common
IN,Indiana,Quercus shumardii,18119,Owen,,common
IN,Indiana,Quercus velutina,18119,Owen,,common
IN,Indiana,Quercus shumardii,18121,Parke,,common
IN,Indiana,Quercus velutina,18121,Parke,,common
IN,Indiana,Quercus michauxii,18123,Perry,,common
IN,Indiana,Quercus shumardii,18123,Perry,,common
IN,Indiana,Quercus stellata,18123,Perry,,common
IN,Indiana,Quercus velutina,18123,Perry,,common
IN,Indiana,Quercus shumardii,18125,Pike,,common
IN,Indiana,Quercus stellata,18125,Pike,,common
IN,Indiana,Quercus velutina,18125,Pike,,common
IN,Indiana,Quercus velutina,18127,Porter,,common
IN,Indiana,Quercus michauxii,18129,Posey,,common
IN,Indiana,Quercus shumardii,18129,Posey,,common
IN,Indiana,Quercus stellata,18129,Posey,,common
IN,Indiana,Quercus velutina,18129,Posey,,common
IN,Indiana,Quercus velutina,18131,Pulaski,,common
IN,Indiana,Quercus shumardii,18133,Putnam,,common
IN,Indiana,Quercus velutina,18133,Putnam,,common
IN,Indiana,Quercus shumardii,18135,Randolph,,common
IN,Indiana,Quercus michauxii,18137,Ripley,,common
IN,Indiana,Quercus phellos,18137,Ripley,,introduced
IN,Indiana,Quercus shumardii,18137,Ripley,,common
IN,Indiana,Quercus velutina,18137,Ripley,,common
IN,Indiana,Quercus shumardii,18139,Rush,,common
IN,Indiana,Quercus velutina,18141,St. Joseph,,common
IN,Indiana,Quercus michauxii,18143,Scott,,common
IN,Indiana,Quercus shumardii,18143,Scott,,common
IN,Indiana,Quercus velutina,18143,Scott,,common
IN,Indiana,Quercus shumardii,18145,Shelby,,common
IN,Indiana,Quercus michauxii,18147,Spencer,,common
IN,Indiana,Quercus shumardii,18147,Spencer,,common
IN,Indiana,Quercus stellata,18147,Spencer,,common
IN,Indiana,Quercus velutina,18147,Spencer,,common
IN,Indiana,Quercus shumardii,18149,Starke,,common
IN,Indiana,Quercus velutina,18149,Starke,,common
IN,Indiana,Quercus shumardii,18151,Steuben,,common
IN,Indiana,Quercus velutina,18151,Steuben,,common
IN,Indiana,Quercus shumardii,18153,Sullivan,,common
IN,Indiana,Quercus velutina,18153,Sullivan,,common
IN,Indiana,Quercus michauxii,18155,Switzerland,,common
IN,Indiana,Quercus shumardii,18155,Switzerland,,common
IN,Indiana,Quercus velutina,18155,Switzerland,,common
IN,Indiana,Quercus stellata,18157,Tippecanoe,,common
IN,Indiana,Quercus velutina,18157,Tippecanoe,,common
IN,Indiana,Quercus shumardii,18159,Tipton,,common
IN,Indiana,Quercus velutina,18159,Tipton,,common
IN,Indiana,Quercus shumardii,18161,Union,,common
IN,Indiana,Quercus velutina,18161,Union,,common
IN,Indiana,Quercus shumardii,18163,Vanderburgh,,common
IN,Indiana,Quercus stellata,18163,Vanderburgh,,common
IN,Indiana,Quercus velutina,18163,Vanderburgh,,common
IN,Indiana,Quercus velutina,18165,Vermillion,,common
IN,Indiana,Quercus shumardii,18167,Vigo,,common
IN,Indiana,Quercus stellata,18167,Vigo,,common
IN,Indiana,Quercus velutina,18167,Vigo,,common
IN,Indiana,Quercus shumardii,18169,Wabash,,common
IN,Indiana,Quercus shumardii,18171,Warren,,common
IN,Indiana,Quercus velutina,18171,Warren,,common
IN,Indiana,Quercus michauxii,18173,Warrick,,common
IN,Indiana,Quercus shumardii,18173,Warrick,,common
IN,Indiana,Quercus velutina,18173,Warrick,,common
IN,Indiana,Quercus michauxii,18175,Washington,,common
IN,Indiana,Quercus shumardii,18175,Washington,,common
IN,Indiana,Quercus stellata,18175,Washington,,common
IN,Indiana,Quercus velutina,18175,Washington,,common
IN,Indiana,Quercus michauxii,18177,Wayne,,common
IN,Indiana,Quercus shumardii,18177,Wayne,,common
IN,Indiana,Quercus velutina,18177,Wayne,,common
IN,Indiana,Quercus shumardii,18179,Wells,,common
IN,Indiana,Quercus velutina,18179,Wells,,common
IN,Indiana,Quercus shumardii,18181,White,,common
IN,Indiana,Quercus velutina,18181,White,,common
IN,Indiana,Quercus shumardii,18183,Whitley,,common
IA,Iowa,Quercus velutina,19001,Adair,,common
IA,Iowa,Quercus velutina,19003,Adams,,common
IA,Iowa,Quercus velutina,19005,Allamakee,,common
IA,Iowa,Quercus stellata,19007,Appanoose,,common
IA,Iowa,Quercus velutina,19007,Appanoose,,common
IA,Iowa,Quercus velutina,19009,Audubon,,common
IA,Iowa,Quercus velutina,19011,Benton,,common
IA,Iowa,Quercus velutina,19013,Black Hawk,,common
IA,Iowa,Quercus velutina,19015,Boone,,common
IA,Iowa,Quercus velutina,19019,Buchanan,,common
IA,Iowa,Quercus velutina,19025,Calhoun,,common
IA,Iowa,Quercus velutina,19027,Carroll,,common
IA,Iowa,Quercus velutina,19029,Cass,,common
IA,Iowa,Quercus velutina,19031,Cedar,,common
IA,Iowa,Quercus velutina,19037,Chickasaw,,common
IA,Iowa,Quercus velutina,19039,Clarke,,common
IA,Iowa,Quercus velutina,19043,Clayton,,common
IA,Iowa,Quercus velutina,19045,Clinton,,common
IA,Iowa,Quercus velutina,19049,Dallas,,common
IA,Iowa,Quercus stellata,19051,Davis,,common
IA,Iowa,Quercus velutina,19051,Davis,,common
IA,Iowa,Quercus stellata,19053,Decatur,,common
IA,Iowa,Quercus velutina,19053,Decatur,,common
IA,Iowa,Quercus velutina,19055,Delaware,,common
IA,Iowa,Quercus velutina,19057,Des Moines,,common
IA,Iowa,Quercus velutina,19061,Dubuque,,common
IA,Iowa,Quercus velutina,19069,Franklin,,common
IA,Iowa,Quercus velutina,19071,Fremont,,common
IA,Iowa,Quercus velutina,19077,Guthrie,,common
IA,Iowa,Quercus velutina,19083,Hardin,,common
IA,Iowa,Quercus velutina,19085,Harrison,,common
IA,Iowa,Quercus stellata,19087,Henry,,common
IA,Iowa,Quercus velutina,19087,Henry,,common
IA,Iowa,Quercus velutina,19095,Iowa,,common
